VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
8894, 810, -0.12564,  0.07161, -0.0307,  0.17992,  0.84799, -0.17866, -0.10643,  0.22102,  0.84379, -1.00,  0.4174,  0.7535,  0.39601,  0.60829
8895, 369, -0.08466,  0.08453, -0.00358,  0.91491,  0.3071, -0.00176,  0.16404, -0.44311,  0.87612, -1.00,  0.5294,  0.5882,  0.53778,  0.38988
8896, 373, -0.08466,  0.08341, -0.00197,  0.64294,  0.60884,  0.42675, -0.01733, -0.5641,  0.81477, -1.00,  0.5398,  0.5879,  0.54908,  0.39077
8897, 372, -0.08415,  0.08337, -0.00272,  0.84638,  0.47989, -0.04781,  0.20682, -0.1711,  0.96442, -1.00,  0.5384,  0.5842,  0.54724,  0.38746
8898, 356, -0.07903,  0.08439, -0.00854, -0.08488,  1.01471, -0.08859, -0.04936,  0.08511,  1.02221, -1.00,  0.5001,  0.5484,  0.50,  0.3621
8899, 353, -0.07728,  0.08484, -0.00615, -0.33358,  0.98465,  0.13022,  0.06799, -0.18634,  1.02883, -1.00,  0.5113,  0.5388,  0.51504,  0.35109
8900, 357, -0.07706,  0.0847, -0.00847, -0.32999,  0.9893, -0.09831, -0.04974,  0.08575,  1.02993, -1.00,  0.5001,  0.5372,  0.50,  0.3513
8901, 357, -0.07706,  0.0847, -0.00847, -0.32999,  0.9893, -0.09831, -0.04974,  0.08575,  1.02993, -1.00,  0.5001,  0.5372,  0.50,  0.3513
8902, 353, -0.07728,  0.08484, -0.00615, -0.33358,  0.98465,  0.13022,  0.06799, -0.18634,  1.02883, -1.00,  0.5113,  0.5388,  0.51504,  0.35109
8903, 354, -0.07564,  0.08575, -0.00614, -0.36,  1.00858,  0.15827,  0.07708, -0.21564,  1.04823, -1.00,  0.5098,  0.5303,  0.51381,  0.3421
8904, 594, -0.08867,  0.07953, -0.01695, -0.27752,  0.25866, -0.91635,  0.1476,  0.95938,  0.19432, -1.00,  0.4482,  0.6058,  0.44133,  0.41574
8905, 1069, -0.09102,  0.08027, -0.01608, -0.316,  0.29143, -0.91046,  0.00839,  0.96346,  0.28738, -1.00,  0.4551,  0.6147,  0.45076,  0.42652
8906, 1071, -0.08987,  0.08139, -0.01603, -0.30765,  0.27928, -0.91126, -0.08853,  0.94817,  0.30184, -1.00,  0.4592,  0.6098,  0.45243,  0.41934
8907, 76, -0.10605,  0.07707, -0.00559, -0.46404,  0.78873,  0.47611,  0.00566, -0.62362,  0.83566, -1.00,  0.5236,  0.675,  0.52294,  0.50956
8908, 79, -0.10326,  0.0803, -0.00733, -0.64706,  0.79372,  0.24884, -0.04859, -0.40228,  0.97678, -1.00,  0.5137,  0.6603,  0.51145,  0.4902
8909, 80, -0.10673,  0.07768, -0.00724, -0.50716,  0.87172,  0.24963, -0.01084, -0.37662,  0.97793, -1.00,  0.5141,  0.6781,  0.51247,  0.51286
8910, 550, -0.0749,  0.08407, -0.01307, -0.2076,  0.90439, -0.60752, -0.26204,  0.64819,  0.8722, -1.00,  0.4782,  0.5304,  0.47007,  0.34034
8911, 552, -0.07705,  0.08445, -0.01079, -0.31171,  0.94698, -0.32221, -0.16464,  0.35299,  0.97269, -1.00,  0.4889,  0.5388,  0.48496,  0.35109
8912, 553, -0.07541,  0.08536, -0.01077, -0.33512,  0.96573, -0.35622, -0.17531,  0.38501,  0.98603, -1.00,  0.4904,  0.5303,  0.48619,  0.3421
8913, 384, -0.0855,  0.083, -0.00114,  0.29493,  0.64841,  0.68278, -0.02412, -0.72088,  0.67921, -1.00,  0.5419,  0.592,  0.55176,  0.39498
8914, 373, -0.08466,  0.08341, -0.00197,  0.64294,  0.60884,  0.42675, -0.01733, -0.5641,  0.81477, -1.00,  0.5398,  0.5879,  0.54908,  0.39077
8915, 370, -0.08524,  0.08511, -0.00315,  0.64516,  0.62202,  0.41612,  0.09237, -0.64867,  0.75008, -1.00,  0.53,  0.5908,  0.5391,  0.39318
8916, 356, -0.07903,  0.08439, -0.00854, -0.08488,  1.01471, -0.08859, -0.04936,  0.08511,  1.02221, -1.00,  0.5001,  0.5484,  0.50,  0.3621
8917, 357, -0.07706,  0.0847, -0.00847, -0.32999,  0.9893, -0.09831, -0.04974,  0.08575,  1.02993, -1.00,  0.5001,  0.5372,  0.50,  0.3513
8918, 552, -0.07705,  0.08445, -0.01079, -0.31171,  0.94698, -0.32221, -0.16464,  0.35299,  0.97269, -1.00,  0.4889,  0.5388,  0.48496,  0.35109
8919, 356, -0.07903,  0.08439, -0.00854, -0.08488,  1.01471, -0.08859, -0.04936,  0.08511,  1.02221, -1.00,  0.5001,  0.5484,  0.50,  0.3621
8920, 552, -0.07705,  0.08445, -0.01079, -0.31171,  0.94698, -0.32221, -0.16464,  0.35299,  0.97269, -1.00,  0.4889,  0.5388,  0.48496,  0.35109
8921, 554, -0.07917,  0.08381, -0.01077, -0.12561,  0.91975, -0.36953, -0.16414,  0.40066,  0.91465, -1.00,  0.4867,  0.5506,  0.48362,  0.36264
8922, 544, -0.07424,  0.08562, -0.01068,  0.02878,  1.01665, -0.39816, -0.13253,  0.47491,  0.96294, -1.00,  0.4915,  0.5258,  0.48664,  0.33736
8923, 550, -0.0749,  0.08407, -0.01307, -0.2076,  0.90439, -0.60752, -0.26204,  0.64819,  0.8722, -1.00,  0.4782,  0.5304,  0.47007,  0.34034
8924, 553, -0.07541,  0.08536, -0.01077, -0.33512,  0.96573, -0.35622, -0.17531,  0.38501,  0.98603, -1.00,  0.4904,  0.5303,  0.48619,  0.3421
8925, 357, -0.07706,  0.0847, -0.00847, -0.32999,  0.9893, -0.09831, -0.04974,  0.08575,  1.02993, -1.00,  0.5001,  0.5372,  0.50,  0.3513
8926, 553, -0.07541,  0.08536, -0.01077, -0.33512,  0.96573, -0.35622, -0.17531,  0.38501,  0.98603, -1.00,  0.4904,  0.5303,  0.48619,  0.3421
8927, 552, -0.07705,  0.08445, -0.01079, -0.31171,  0.94698, -0.32221, -0.16464,  0.35299,  0.97269, -1.00,  0.4889,  0.5388,  0.48496,  0.35109
8928, 342, -0.07198,  0.08578, -0.00832,  0.46372,  0.97822, -0.05905, -0.05066,  0.08735,  1.04915, -1.00,  0.5001,  0.516,  0.50,  0.32622
8929, 345, -0.074,  0.08625, -0.00845,  0.01727,  1.07591, -0.08875, -0.05038,  0.08686,  1.04318, -1.00,  0.5001,  0.5243,  0.50,  0.33594
8930, 344, -0.07446,  0.086, -0.00616, -0.00139,  1.0686,  0.22587,  0.036, -0.30846,  1.0363, -1.00,  0.5087,  0.5258,  0.51336,  0.33736
8931, 1067, -0.09427,  0.08149, -0.01479, -0.4065,  0.41863, -0.85567, -0.09555,  0.9201,  0.46426, -1.00,  0.4651,  0.627,  0.46581,  0.44104
8932, 1068, -0.09228,  0.07945, -0.01623, -0.27392,  0.44376, -0.87177,  0.01313,  0.92808,  0.41769, -1.00,  0.4522,  0.6192,  0.44975,  0.43297
8933, 1065, -0.09526,  0.07821, -0.0164, -0.34706,  0.56369, -0.78845, -0.08334,  0.84646,  0.58497, -1.00,  0.4499,  0.6325,  0.44882,  0.45072
8934, 358, -0.0807,  0.08481, -0.00866,  0.39715,  0.92662, -0.05797, -0.04945,  0.08525,  1.02389, -1.00,  0.5001,  0.5562,  0.50,  0.37016
8935, 355, -0.07938,  0.08419, -0.00627, -0.15306,  0.96708,  0.19897,  0.07266, -0.24294,  0.97968, -1.00,  0.5135,  0.5506,  0.51638,  0.36264
8936, 356, -0.07903,  0.08439, -0.00854, -0.08488,  1.01471, -0.08859, -0.04936,  0.08511,  1.02221, -1.00,  0.5001,  0.5484,  0.50,  0.3621
8937, 358, -0.0807,  0.08481, -0.00866,  0.39715,  0.92662, -0.05797, -0.04945,  0.08525,  1.02389, -1.00,  0.5001,  0.5562,  0.50,  0.37016
8938, 359, -0.08126,  0.08416, -0.00651,  0.03642,  0.89337,  0.43241,  0.0912, -0.49444,  0.88177, -1.00,  0.5156,  0.5609,  0.51765,  0.37164
8939, 355, -0.07938,  0.08419, -0.00627, -0.15306,  0.96708,  0.19897,  0.07266, -0.24294,  0.97968, -1.00,  0.5135,  0.5506,  0.51638,  0.36264
8940, 357, -0.07706,  0.0847, -0.00847, -0.32999,  0.9893, -0.09831, -0.04974,  0.08575,  1.02993, -1.00,  0.5001,  0.5372,  0.50,  0.3513
8941, 354, -0.07564,  0.08575, -0.00614, -0.36,  1.00858,  0.15827,  0.07708, -0.21564,  1.04823, -1.00,  0.5098,  0.5303,  0.51381,  0.3421
8942, 1560, -0.07513,  0.08585, -0.00847, -0.38358,  0.99322, -0.10122, -0.05009,  0.08636,  1.03721, -1.00,  0.5001,  0.5285,  0.50,  0.34112
8943, 363, -0.083,  0.08483, -0.00664,  0.38053,  0.34523,  0.82156, -0.17297, -0.93664,  0.34625, -1.00,  0.5193,  0.5731,  0.52338,  0.38393
8944, 364, -0.083,  0.0831, -0.00586,  0.07221,  0.74191,  0.58111, -0.07415, -0.64794,  0.75983, -1.00,  0.5254,  0.5713,  0.52744,  0.38214
8945, 359, -0.08126,  0.08416, -0.00651,  0.03642,  0.89337,  0.43241,  0.0912, -0.49444,  0.88177, -1.00,  0.5156,  0.5609,  0.51765,  0.37164
8946, 387, -0.08683,  0.08255, -0.00065, -0.01751,  0.56604,  0.80706, -0.04679, -0.81689,  0.55167, -1.00,  0.5452,  0.5975,  0.55411,  0.40093
8947, 383, -0.08776,  0.08436, -0.002, -0.03397,  0.63449,  0.75957,  0.132, -0.75987,  0.62123, -1.00,  0.5341,  0.5994,  0.54363,  0.40391
8948, 405, -0.08915,  0.08363, -0.00175, -0.25621,  0.51794,  0.80616,  0.13331, -0.81343,  0.54827, -1.00,  0.5372,  0.6045,  0.54548,  0.4108
8949, 821, -0.12151,  0.07001, -0.03031,  0.22056,  0.84725, -0.1364, -0.06422,  0.17614,  0.86132, -1.00,  0.4105,  0.7399,  0.38907,  0.58998
8950, 810, -0.12564,  0.07161, -0.0307,  0.17992,  0.84799, -0.17866, -0.10643,  0.22102,  0.84379, -1.00,  0.4174,  0.7535,  0.39601,  0.60829
8951, 804, -0.12487,  0.07261, -0.02509,  0.25709,  0.87142, -0.21631, -0.11437,  0.26573,  0.88314, -1.00,  0.4412,  0.7477,  0.42274,  0.60147
8952, 35, -0.12133,  0.0755, -0.00668,  0.16368,  0.97474,  0.09044, -0.10297, -0.07974,  0.98305, -1.00,  0.5166,  0.7298,  0.51938,  0.57704
8953, 37, -0.11572,  0.07465, -0.0095,  0.02251,  1.0095, -0.08296, -0.04877,  0.08409,  1.00991, -1.00,  0.5001,  0.7124,  0.50,  0.55397
8954, 34, -0.12156,  0.07569, -0.00987,  0.15432,  0.98518, -0.07457, -0.04807,  0.08288,  0.9954, -1.00,  0.5001,  0.7332,  0.50,  0.57896
8955, 342, -0.07198,  0.08578, -0.00832,  0.46372,  0.97822, -0.05905, -0.05066,  0.08735,  1.04915, -1.00,  0.5001,  0.516,  0.50,  0.32622
8956, 544, -0.07424,  0.08562, -0.01068,  0.02878,  1.01665, -0.39816, -0.13253,  0.47491,  0.96294, -1.00,  0.4915,  0.5258,  0.48664,  0.33736
8957, 345, -0.074,  0.08625, -0.00845,  0.01727,  1.07591, -0.08875, -0.05038,  0.08686,  1.04318, -1.00,  0.5001,  0.5243,  0.50,  0.33594
8958, 88, -0.09927,  0.08209, -0.00562, -0.60818,  0.67998,  0.5223,  0.07138, -0.61908,  0.84733, -1.00,  0.5229,  0.6444,  0.51966,  0.46622
8959, 78, -0.10118,  0.07846, -0.0035, -0.51396,  0.68257,  0.58352,  0.10246, -0.66361,  0.79054, -1.00,  0.5372,  0.6533,  0.53644,  0.47946
8960, 89, -0.09771,  0.08064, -0.00338, -0.49734,  0.64227,  0.64836,  0.0597, -0.74433,  0.72427, -1.00,  0.5368,  0.6389,  0.53505,  0.45798
8961, 76, -0.10605,  0.07707, -0.00559, -0.46404,  0.78873,  0.47611,  0.00566, -0.62362,  0.83566, -1.00,  0.5236,  0.675,  0.52294,  0.50956
8962, 77, -0.10256,  0.07984, -0.00568, -0.58241,  0.72319,  0.48862,  0.06122, -0.61083,  0.8563, -1.00,  0.5237,  0.6574,  0.52084,  0.4868
8963, 79, -0.10326,  0.0803, -0.00733, -0.64706,  0.79372,  0.24884, -0.04859, -0.40228,  0.97678, -1.00,  0.5137,  0.6603,  0.51145,  0.4902
8964, 1560, -0.07513,  0.08585, -0.00847, -0.38358,  0.99322, -0.10122, -0.05009,  0.08636,  1.03721, -1.00,  0.5001,  0.5285,  0.50,  0.34112
8965, 354, -0.07564,  0.08575, -0.00614, -0.36,  1.00858,  0.15827,  0.07708, -0.21564,  1.04823, -1.00,  0.5098,  0.5303,  0.51381,  0.3421
8966, 344, -0.07446,  0.086, -0.00616, -0.00139,  1.0686,  0.22587,  0.036, -0.30846,  1.0363, -1.00,  0.5087,  0.5258,  0.51336,  0.33736
8967, 1056, -0.1057,  0.07647, -0.01281, -0.41005,  0.69565, -0.64191, -0.08064,  0.75289,  0.71688, -1.00,  0.4766,  0.675,  0.47706,  0.50956
8968, 1058, -0.10653,  0.07734, -0.01136, -0.47398,  0.81452, -0.43741, -0.07979,  0.53288,  0.89887, -1.00,  0.4861,  0.6781,  0.48754,  0.51281
8969, 1057, -0.10307,  0.07997, -0.01138, -0.61393,  0.73661, -0.43715, -0.0419,  0.55831,  0.89712, -1.00,  0.4865,  0.6603,  0.48855,  0.4902
8970, 358, -0.0807,  0.08481, -0.00866,  0.39715,  0.92662, -0.05797, -0.04945,  0.08525,  1.02389, -1.00,  0.5001,  0.5562,  0.50,  0.37016
8971, 356, -0.07903,  0.08439, -0.00854, -0.08488,  1.01471, -0.08859, -0.04936,  0.08511,  1.02221, -1.00,  0.5001,  0.5484,  0.50,  0.3621
8972, 554, -0.07917,  0.08381, -0.01077, -0.12561,  0.91975, -0.36953, -0.16414,  0.40066,  0.91465, -1.00,  0.4867,  0.5506,  0.48362,  0.36264
8973, 357, -0.07706,  0.0847, -0.00847, -0.32999,  0.9893, -0.09831, -0.04974,  0.08575,  1.02993, -1.00,  0.5001,  0.5372,  0.50,  0.3513
8974, 1560, -0.07513,  0.08585, -0.00847, -0.38358,  0.99322, -0.10122, -0.05009,  0.08636,  1.03721, -1.00,  0.5001,  0.5285,  0.50,  0.34112
8975, 553, -0.07541,  0.08536, -0.01077, -0.33512,  0.96573, -0.35622, -0.17531,  0.38501,  0.98603, -1.00,  0.4904,  0.5303,  0.48619,  0.3421
8976, 273, -0.15098,  0.07254,  0.00776, -0.26845,  0.94486,  0.18456,  0.01525, -0.18917,  0.98183, -1.00,  0.5707,  0.813,  0.59307,  0.70668
8977, 263, -0.16083,  0.07043, -0.00118, -0.40889,  0.91159,  0.04252, -0.04658, -0.06739,  0.99664, -1.00,  0.5356,  0.841,  0.54967,  0.7537
8978, 261, -0.16109,  0.0689,  0.00918, -0.40445,  0.88766,  0.2202,  0.01019, -0.23638,  0.97161, -1.00,  0.5759,  0.8417,  0.6012,  0.75331
8979, 35, -0.12133,  0.0755, -0.00668,  0.16368,  0.97474,  0.09044, -0.10297, -0.07974,  0.98305, -1.00,  0.5166,  0.7298,  0.51938,  0.57704
8980, 36, -0.12582,  0.07621, -0.00206,  0.20534,  0.94933,  0.12702, -0.0023, -0.12989,  0.96875, -1.00,  0.5318,  0.7453,  0.5409,  0.59852
8981, 39, -0.1202,  0.07474, -0.00392,  0.19991,  0.94469,  0.20589, -0.05165, -0.20701,  0.96278, -1.00,  0.528,  0.7251,  0.53429,  0.57244
8982, 815, -0.12103,  0.07498, -0.01294,  0.17935,  0.94773, -0.23394,  0.00906,  0.24167,  0.9617, -1.00,  0.4836,  0.7298,  0.48062,  0.57704
8983, 34, -0.12156,  0.07569, -0.00987,  0.15432,  0.98518, -0.07457, -0.04807,  0.08288,  0.9954, -1.00,  0.5001,  0.7332,  0.50,  0.57896
8984, 37, -0.11572,  0.07465, -0.0095,  0.02251,  1.0095, -0.08296, -0.04877,  0.08409,  1.00991, -1.00,  0.5001,  0.7124,  0.50,  0.55397
8985, 894, -0.15985,  0.06876, -0.02129, -0.39566,  0.8888, -0.23128, -0.04847,  0.23127,  0.97168, -1.00,  0.4646,  0.841,  0.45033,  0.7537
8986, 893, -0.16963,  0.06287, -0.02278, -0.52251,  0.81676, -0.24473, -0.05032,  0.25699,  0.9651, -1.00,  0.4598,  0.8756,  0.44149,  0.80975
8987, 264, -0.17015,  0.06483, -0.01131, -0.53458,  0.83968, -0.09573, -0.04807,  0.08288,  0.9954, -1.00,  0.5001,  0.8768,  0.50,  0.81035
8988, 582, -0.08606,  0.08119, -0.01674,  0.06431,  0.42496, -0.88731,  0.00029,  0.89706,  0.41124, -1.00,  0.455,  0.5975,  0.44589,  0.40093
8989, 592, -0.08743,  0.08059, -0.01693, -0.14927,  0.32153, -0.92617,  0.0968,  0.94078,  0.29261, -1.00,  0.4523,  0.6022,  0.4437,  0.40852
8990, 1075, -0.08847,  0.08241, -0.01606, -0.17375,  0.37577, -0.90133, -0.17868,  0.89166,  0.39124, -1.00,  0.463,  0.6045,  0.45452,  0.4108
8991, 358, -0.0807,  0.08481, -0.00866,  0.39715,  0.92662, -0.05797, -0.04945,  0.08525,  1.02389, -1.00,  0.5001,  0.5562,  0.50,  0.37016
8992, 554, -0.07917,  0.08381, -0.01077, -0.12561,  0.91975, -0.36953, -0.16414,  0.40066,  0.91465, -1.00,  0.4867,  0.5506,  0.48362,  0.36264
8993, 555, -0.08106,  0.08381, -0.01071,  0.08475,  0.81004, -0.56839, -0.17122,  0.63241,  0.77527, -1.00,  0.4846,  0.5609,  0.48235,  0.37164
8994, 561, -0.08482,  0.08233, -0.01214,  0.83437,  0.51881, -0.2824, -0.17975,  0.67306,  0.76017, -1.00,  0.4734,  0.5822,  0.46769,  0.38782
8995, 559, -0.0828,  0.08447, -0.01086,  0.46014,  0.20797, -0.82702,  0.1465,  0.98228,  0.20191, -1.00,  0.4809,  0.5731,  0.47662,  0.38393
8996, 560, -0.08274,  0.08263, -0.01134,  0.1334,  0.63641, -0.68594,  0.00626,  0.76499,  0.64607, -1.00,  0.4748,  0.5713,  0.47249,  0.38213
8997, 384, -0.0855,  0.083, -0.00114,  0.29493,  0.64841,  0.68278, -0.02412, -0.72088,  0.67921, -1.00,  0.5419,  0.592,  0.55176,  0.39498
8998, 380, -0.08638,  0.08451, -0.00247,  0.26122,  0.70011,  0.63995,  0.08297, -0.6964,  0.69466, -1.00,  0.531,  0.5946,  0.54087,  0.39712
8999, 383, -0.08776,  0.08436, -0.002, -0.03397,  0.63449,  0.75957,  0.132, -0.75987,  0.62123, -1.00,  0.5341,  0.5994,  0.54363,  0.40391
9000, 369, -0.08466,  0.08453, -0.00358,  0.91491,  0.3071, -0.00176,  0.16404, -0.44311,  0.87612, -1.00,  0.5294,  0.5882,  0.53778,  0.38988
9001, 365, -0.08521,  0.08192, -0.00503,  0.75344,  0.59139,  0.24447,  0.13195, -0.49811,  0.8531, -1.00,  0.5268,  0.5822,  0.53231,  0.38782
9002, 368, -0.0848,  0.08547, -0.00463,  0.90033,  0.28203,  0.24274,  0.03123, -0.8209,  0.55359, -1.00,  0.5226,  0.5881,  0.52971,  0.39106
9003, 1021, -0.0932,  0.0839, -0.00337, -0.49286,  0.45332,  0.77684,  0.11358, -0.85523,  0.5517, -1.00,  0.5327,  0.6197,  0.53368,  0.43128
9004, 1024, -0.09171,  0.0815, -0.00162, -0.39934,  0.43513,  0.81543, -0.04353, -0.90287,  0.44026, -1.00,  0.5451,  0.6147,  0.54924,  0.42652
9005, 404, -0.09055,  0.0826, -0.00174, -0.3912,  0.42334,  0.81901,  0.05169, -0.88463,  0.46122, -1.00,  0.541,  0.6098,  0.54757,  0.41934
9006, 1560, -0.07513,  0.08585, -0.00847, -0.38358,  0.99322, -0.10122, -0.05009,  0.08636,  1.03721, -1.00,  0.5001,  0.5285,  0.50,  0.34112
9007, 344, -0.07446,  0.086, -0.00616, -0.00139,  1.0686,  0.22587,  0.036, -0.30846,  1.0363, -1.00,  0.5087,  0.5258,  0.51336,  0.33736
9008, 345, -0.074,  0.08625, -0.00845,  0.01727,  1.07591, -0.08875, -0.05038,  0.08686,  1.04318, -1.00,  0.5001,  0.5243,  0.50,  0.33594
9009, 88, -0.09927,  0.08209, -0.00562, -0.60818,  0.67998,  0.5223,  0.07138, -0.61908,  0.84733, -1.00,  0.5229,  0.6444,  0.51966,  0.46622
9010, 77, -0.10256,  0.07984, -0.00568, -0.58241,  0.72319,  0.48862,  0.06122, -0.61083,  0.8563, -1.00,  0.5237,  0.6574,  0.52084,  0.4868
9011, 78, -0.10118,  0.07846, -0.0035, -0.51396,  0.68257,  0.58352,  0.10246, -0.66361,  0.79054, -1.00,  0.5372,  0.6533,  0.53644,  0.47946
9012, 1560, -0.07513,  0.08585, -0.00847, -0.38358,  0.99322, -0.10122, -0.05009,  0.08636,  1.03721, -1.00,  0.5001,  0.5285,  0.50,  0.34112
9013, 544, -0.07424,  0.08562, -0.01068,  0.02878,  1.01665, -0.39816, -0.13253,  0.47491,  0.96294, -1.00,  0.4915,  0.5258,  0.48664,  0.33736
9014, 553, -0.07541,  0.08536, -0.01077, -0.33512,  0.96573, -0.35622, -0.17531,  0.38501,  0.98603, -1.00,  0.4904,  0.5303,  0.48619,  0.3421
9015, 1069, -0.09102,  0.08027, -0.01608, -0.316,  0.29143, -0.91046,  0.00839,  0.96346,  0.28738, -1.00,  0.4551,  0.6147,  0.45076,  0.42652
9016, 1068, -0.09228,  0.07945, -0.01623, -0.27392,  0.44376, -0.87177,  0.01313,  0.92808,  0.41769, -1.00,  0.4522,  0.6192,  0.44975,  0.43297
9017, 1067, -0.09427,  0.08149, -0.01479, -0.4065,  0.41863, -0.85567, -0.09555,  0.9201,  0.46426, -1.00,  0.4651,  0.627,  0.46581,  0.44104
9018, 559, -0.0828,  0.08447, -0.01086,  0.46014,  0.20797, -0.82702,  0.1465,  0.98228,  0.20191, -1.00,  0.4809,  0.5731,  0.47662,  0.38393
9019, 555, -0.08106,  0.08381, -0.01071,  0.08475,  0.81004, -0.56839, -0.17122,  0.63241,  0.77527, -1.00,  0.4846,  0.5609,  0.48235,  0.37164
9020, 560, -0.08274,  0.08263, -0.01134,  0.1334,  0.63641, -0.68594,  0.00626,  0.76499,  0.64607, -1.00,  0.4748,  0.5713,  0.47249,  0.38213
9021, 384, -0.0855,  0.083, -0.00114,  0.29493,  0.64841,  0.68278, -0.02412, -0.72088,  0.67921, -1.00,  0.5419,  0.592,  0.55176,  0.39498
9022, 370, -0.08524,  0.08511, -0.00315,  0.64516,  0.62202,  0.41612,  0.09237, -0.64867,  0.75008, -1.00,  0.53,  0.5908,  0.5391,  0.39318
9023, 380, -0.08638,  0.08451, -0.00247,  0.26122,  0.70011,  0.63995,  0.08297, -0.6964,  0.69466, -1.00,  0.531,  0.5946,  0.54087,  0.39712
9024, 1067, -0.09427,  0.08149, -0.01479, -0.4065,  0.41863, -0.85567, -0.09555,  0.9201,  0.46426, -1.00,  0.4651,  0.627,  0.46581,  0.44104
9025, 1065, -0.09526,  0.07821, -0.0164, -0.34706,  0.56369, -0.78845, -0.08334,  0.84646,  0.58497, -1.00,  0.4499,  0.6325,  0.44882,  0.45072
9026, 1066, -0.09716,  0.07968, -0.01478, -0.42788,  0.52251, -0.79002, -0.1228,  0.85313,  0.58246, -1.00,  0.4634,  0.6389,  0.46495,  0.45798
9027, 564, -0.08416,  0.08365, -0.01398,  0.91296,  0.31046,  0.03861, -0.24359,  0.58026,  0.77122, -1.00,  0.4708,  0.5882,  0.46222,  0.38988
9028, 561, -0.08482,  0.08233, -0.01214,  0.83437,  0.51881, -0.2824, -0.17975,  0.67306,  0.76017, -1.00,  0.4734,  0.5822,  0.46769,  0.38782
9029, 567, -0.08358,  0.08236, -0.01459,  0.84172,  0.48793,  0.04875, -0.29679,  0.32622,  0.89869, -1.00,  0.4618,  0.5842,  0.45276,  0.38746
9030, 1560, -0.07513,  0.08585, -0.00847, -0.38358,  0.99322, -0.10122, -0.05009,  0.08636,  1.03721, -1.00,  0.5001,  0.5285,  0.50,  0.34112
9031, 345, -0.074,  0.08625, -0.00845,  0.01727,  1.07591, -0.08875, -0.05038,  0.08686,  1.04318, -1.00,  0.5001,  0.5243,  0.50,  0.33594
9032, 544, -0.07424,  0.08562, -0.01068,  0.02878,  1.01665, -0.39816, -0.13253,  0.47491,  0.96294, -1.00,  0.4915,  0.5258,  0.48664,  0.33736
9033, 22, -0.12636,  0.07513,  0.00529,  0.24214,  0.89719,  0.09316,  0.02721, -0.11546,  0.92171, -1.00,  0.559,  0.7477,  0.57726,  0.60147
9034, 24, -0.13091,  0.07672,  0.00198,  0.11369,  0.94163,  0.08542,  0.02633, -0.0914,  0.94365, -1.00,  0.5449,  0.7618,  0.55874,  0.62236
9035, 25, -0.1326,  0.07583,  0.00964,  0.03225,  0.88802,  0.10281,  0.06056, -0.1144,  0.87896, -1.00,  0.5747,  0.7693,  0.59447,  0.63218
9036, 369, -0.08466,  0.08453, -0.00358,  0.91491,  0.3071, -0.00176,  0.16404, -0.44311,  0.87612, -1.00,  0.5294,  0.5882,  0.53778,  0.38988
9037, 370, -0.08524,  0.08511, -0.00315,  0.64516,  0.62202,  0.41612,  0.09237, -0.64867,  0.75008, -1.00,  0.53,  0.5908,  0.5391,  0.39318
9038, 373, -0.08466,  0.08341, -0.00197,  0.64294,  0.60884,  0.42675, -0.01733, -0.5641,  0.81477, -1.00,  0.5398,  0.5879,  0.54908,  0.39077
9039, 80, -0.10673,  0.07768, -0.00724, -0.50716,  0.87172,  0.24963, -0.01084, -0.37662,  0.97793, -1.00,  0.5141,  0.6781,  0.51247,  0.51286
9040, 85, -0.10341,  0.08035, -0.00938, -0.66827,  0.811, -0.0998, -0.05085,  0.08768,  1.05308, -1.00,  0.5001,  0.6618,  0.50,  0.49245
9041, 83, -0.10691,  0.07778, -0.00934, -0.52258,  0.89867, -0.10006, -0.0504,  0.08689,  1.04364, -1.00,  0.5001,  0.6788,  0.50,  0.51416
9042, 564, -0.08416,  0.08365, -0.01398,  0.91296,  0.31046,  0.03861, -0.24359,  0.58026,  0.77122, -1.00,  0.4708,  0.5882,  0.46222,  0.38988
9043, 567, -0.08358,  0.08236, -0.01459,  0.84172,  0.48793,  0.04875, -0.29679,  0.32622,  0.89869, -1.00,  0.4618,  0.5842,  0.45276,  0.38746
9044, 568, -0.08402,  0.08227, -0.01538,  0.68566,  0.53519, -0.45784, -0.05623,  0.69092,  0.7084, -1.00,  0.4604,  0.5879,  0.45092,  0.39077
9045, 818, -0.11964,  0.07378, -0.01541,  0.22622,  0.89933, -0.33885, -0.03908,  0.36343,  0.91589, -1.00,  0.4722,  0.7251,  0.46573,  0.57245
9046, 803, -0.12124,  0.07257, -0.02055,  0.30133,  0.87264, -0.29402, -0.1042,  0.35172,  0.89404, -1.00,  0.4542,  0.7323,  0.4403,  0.58217
9047, 816, -0.12504,  0.07488, -0.01802,  0.22411,  0.91697, -0.26167, -0.08939,  0.28796,  0.92976, -1.00,  0.4684,  0.7453,  0.4591,  0.59852
9048, 579, -0.08478,  0.08173, -0.0162,  0.36407,  0.5292, -0.749, -0.03525,  0.82323,  0.55011, -1.00,  0.4583,  0.592,  0.44824,  0.39498
9049, 582, -0.08606,  0.08119, -0.01674,  0.06431,  0.42496, -0.88731,  0.00029,  0.89706,  0.41124, -1.00,  0.455,  0.5975,  0.44589,  0.40093
